"AllLeagueRec_NVC","NVC"
4,142.37920273068073
4,347.22882666344384
4,132.87445487475532
4,144.49701642406876
4,234.57808068474847
4,304.15531989152277
4,191.28883929126096
4,164.50047269601637
4,144.52977194252648
4,207.71177854558724
4,160.0604056940386
4,362.0693355260706
4,252.32479468502183
4,454.79907877928093
4,72.23608370503318
4,179.81424232532555
4,534.8174218696172
4,436.14763476919217
4,138.95116829898333
4,173.05305151539451
4,347.3790502480948
4,459.62204649702323
4,314.7150213419145
4,228.0778045218428
4,9.975184871016674
4,335.4515235269335
4,435.8912381247127
4,144.7726145793683
4,251.33874062938034
4,192.80237014413558
4,126.63961136142099
4,260.190637117424
4,248.95888278833044
4,203.88841889112405
4,274.3048770707982
4,374.2871439108056
4,304.9075673154142
4,243.5677762504419
4,240.4187284759535
4,244.44313924370897
4,322.07032948663067
4,245.41563929171272
4,183.2795502780266
4,240.46164950013952
4,170.62801364888568
4,214.03472310856648
4,180.0006099303437
4,274.90125340685626
4,199.02253014919575
4,283.60292631024896
4,257.5125911083451
4,293.1935162145464
4,338.1815265652902
4,305.94557840033343
4,170.41905603113804
4,261.731275985574
4,220.05270249969783
4,1.2680903645689203
4,313.9017808836535
4,176.948699210592
4,207.0747401866161
4,197.20855212701912
4,180.75172785359862
4,407.9496513796285
4,269.54967939124435
4,216.51397700562606
4,410.72596394408066
4,84.38160404903387
4,392.27557104728425
4,130.24610689368123
4,275.2852836232573
4,278.9279231758847
4,408.18910551456094
4,235.56752324229933
4,302.5446519839114
4,196.20555556183052
4,545.6820884918568
4,304.84883328231757
4,460.9221017296044
4,163.09650340487966
4,318.9924402522401
4,344.4943056225412
4,296.75822022325707
4,383.92969084438084
4,165.4910447542037
4,560.5011368423907
4,216.3411634082456
4,198.52442036851087
4,144.04408666884282
4,122.99132430561124
4,107.27997045226334
4,202.2382184612361
4,378.19747511427727
4,239.5196459693205
4,201.29395592914418
4,366.3128694173019
4,348.06578663507076
4,179.4618381267458
4,101.04060893638314
4,83.15044835527765
4,181.05443402417356
4,272.4502370257086
4,378.0551580340815
4,235.03778744379323
4,425.18696059285224
4,178.2114809221695
4,173.4043262133378
4,218.1754724418787
4,133.19410355487736
4,119.62880091082933
4,258.5472136913549
4,243.99924549357482
4,243.50113571288995
4,323.2404921460173
4,122.41076097846381
4,199.52402843179001
4,229.71106244218367
4,177.8127671974943
4,179.53525566811658
4,-33.95730713494257
4,264.3562354647387
4,143.04447860556368
4,396.07182268647205
4,207.77277157995678
4,160.3134138366087
4,314.8110288960148
4,261.2037991883408
4,243.78125187073545
4,273.26008898206015
4,329.27428454605933
4,374.41703648400005
4,230.54463391190123
4,232.16546732524085
4,230.81910256656428
4,233.3638675005393
4,224.9513467600839
4,214.41988282560396
4,394.56280983614334
4,102.1034690353048
4,185.32281692940734
4,164.75348083858643
4,277.77018502349927
4,373.6941560766569
4,445.47505102519125
4,273.0725918764055
4,692.9757484918343
4,228.2551361217692
4,233.4124360279077
4,194.1498644034486
4,146.6905066601005
4,293.63628046404403
4,418.58502937266405
4,98.99621278436591
4,242.90701837810485
4,198.9479831071885
4,327.2784569214105
4,206.90983309369093
4,116.53848716943752
4,266.3170485696569
4,236.22828111463642
4,80.66780595630865
4,239.32876036175645
4,205.54878482674025
4,176.45397793181655
4,343.04289730467264
4,322.85081442643394
4,85.39250711867776
4,257.04497784484505
4,272.6174031199066
4,193.54106356038932
4,142.63221087325084
4,318.7258781020323
4,249.10458837043555
4,283.130795044203
4,-0.38883059410603976
4,155.50174112523112
4,274.4347696439927
4,186.34614450605244
4,184.3356333731294
4,136.42899337773775
4,308.894704562166
4,200.06505923666091
4,356.78892005055644
4,340.80309754254546
4,281.33714803348295
4,380.08261167655166
4,305.72984377876696
4,288.55239809927633
4,251.88654843807
4,337.43944464712706
4,334.66652058458436
4,383.7568772470003
4,196.2507355872895
4,245.7465829781995
4,295.8071806873463
4,195.4849341557604
4,229.31121921687202
4,400.9038264093062
4,305.3198350477271
4,188.47638270644163
4,145.7620571369192
4,367.2368009379373
4,177.3169164180824
4,227.62148626470753
4,350.7009116199637
4,53.71566176877541
4,312.42326455050954
4,107.80970625076948
4,342.2883908795083
4,182.05630108872566
4,228.2980571459552
4,382.59462109206896
4,405.84878019578764
4,324.50779186014074
4,196.84824142398406
4,205.53071281655667
4,188.16012252822904
4,215.51323944171045
4,168.67284804714987
4,196.8019318978886
4,322.5594032622238
4,372.03943764422314
4,207.01148815097355
4,384.13751896149193
4,328.87782982265713
4,216.64048107691107
4,11.042675922547883
4,490.0010956156174
4,47.55875379935777
4,243.37237264033197
4,207.6790230271295
4,277.2167297116272
4,236.52872828393836
4,385.3607681507929
4,178.14935838716346
4,387.6016974135565
4,261.92555009504747
4,259.15262603250477
4,213.14015860447938
4,283.49336474851106
4,343.024825294489
4,182.96667860172337
4,189.8453374778477
4,303.17491333906366
4,281.59241517732596
4,267.62049230414743
4,153.86848320489028
4,141.6359913118811
4,108.41060058937343
4,225.45849254586054
4,247.08052322987484
4,180.58456175940054
4,193.46086901519968
4,263.22447582699215
4,131.13954189713186
4,456.2606526028777
4,55.30599866493024
4,142.05051804546693
4,-46.431512164157105
4,138.4903320393021
4,212.6251063142474
4,262.41236486936765
4,82.27734436328355
4,115.05545283374768
4,279.7592356443293
4,164.54678222211177
4,235.12701799407466
4,308.09953611408855
4,237.65145191659317
4,209.18351787491233
4,371.28493121905876
4,166.59117837412902
4,265.46201658784634
4,359.68834818438415
4,198.80001852381042
4,22.889330398137677
4,189.46808426526547
4,260.6288833643758
4,293.89719511106944
4,905.2665226176854
4,597.0687199482236
4,454.2964509960501
4,216.752301639922
4,524.7106501744514
4,273.5639246532715
4,856.3241305386476
4,318.77218762812777
4,209.93237679689435
4,268.45632277513795
4,230.75359152964884
4,271.1422752886721
4,445.8263257231345
4,192.20486430744106
4,245.84372003293623
4,254.96443767246063
4,285.3525227961466
4,207.52654044120555
4,172.33243010932438
4,239.7252150851587
4,207.84054161814518
4,215.617153500266
4,133.7577243724777
4,170.07229933574067
4,470.4302380874392
4,186.07845285520818
4,230.081538650947
4,6.861603416513525
4,310.18120578710943
4,211.67406677833665
4,331.5231203132783
4,244.64531985763773
4,256.6857966424464
4,271.2800743663219
4,160.37214786970532
4,318.6061510345661
4,145.1973068186824
4,311.98840680546726
4,333.05359367570003
4,225.4957660668642
4,404.77575459113774
4,365.67357205705787
4,207.4508638985618
4,193.74550317559104
4,362.7436474060453
4,361.33064210981684
4,296.24768593557104
4,314.5998122769942
4,277.0913551409786
4,252.35642070284308
4,250.47354314184156
4,167.15818769363878
4,208.083384254987
4,372.01120012831126
4,268.27108467075624
4,217.2730014333363
4,209.06943831062847
4,243.21537205186218
4,379.22757969474117
4,221.50524031820294
4,233.6405951564754
4,218.35619254371449
4,157.23326560094517
4,345.9999299709605
4,192.7029740881259
4,221.76841396650127
4,48.201439661511245
4,264.33816345455506
4,475.294997328731
4,259.86985893666554
4,304.3247449869938
4,238.73125452506193
4,157.6387563294392
4,262.12434220706683
4,326.1839708046675
4,236.14582756817384
4,251.62563379104463
4,183.95386215800133
4,231.03144868622132
4,267.62275130542037
4,227.8688469040952
4,229.49758682189017
4,140.97523343954404
4,350.9810277778092
4,243.009802936024
4,151.51573337911574
4,360.207918477162
4,206.5743714046583
4,317.282376288619
4,234.22680598680518
4,204.75248687802636
4,201.61925211244858
4,174.23450918114594
4,294.74770909033407
4,325.49497541641864
4,334.9150107246085
4,309.63452747905626
4,136.18276223898653
4,272.59594260781364
4,205.95879355778018
4,319.74355817549497
4,147.49809961517911
4,386.45073626498987
4,254.61655147642676
4,194.72929822995957
4,411.7312195105422
4,308.7083369571478
4,232.89286573512982
4,296.9762138460965
4,321.584644212947
4,197.25034365056865
4,258.44217013216286
4,250.19229748335962
4,276.61357637175024
4,307.3032381653747
4,286.1205832289487
4,161.3875689418951
4,277.7317820018592
4,340.7669535221783
4,212.21057958066157
4,307.88831949506806
4,206.59018441356895
4,398.98367532730106
4,226.3541865505841
4,296.23639092920627
4,240.72482314843785
4,277.0439161142467
4,36.4512445402763
4,210.5513431456819
4,255.34056138440636
4,391.237559962365
4,248.4765860165562
4,173.72397489345983
4,189.70189089701552
4,223.0515266895353
4,156.0811749517421
4,194.1803609206334
4,217.2933324447928
4,212.30884613603482
4,225.86285377371811
4,336.41159906793604
4,162.81525774639775
4,218.52674713982202
4,420.3255898534699
4,397.3018488795918
4,319.466830519559
4,145.23458033968603
4,257.4572455771579
4,192.23536082462584
4,153.74536763551467
4,229.02771455711715
4,271.6742700884512
4,174.46379781035006
4,290.87013340532013
4,394.72319892652257
4,183.61840046896864
4,170.73757521062365
4,173.99392554557704
4,165.16348956962636
4,325.95694117673634
4,240.3848434568593
4,275.446802214273
4,146.05911580431174
4,55.563524810046225
4,173.75221240937168
4,178.58195713093286
4,118.12656506431941
4,113.11384123964955
4,369.94082546165515
4,335.1160618379008
4,200.31693787859447
4,225.67422716742703
4,377.0160174485258
4,274.6053242401002
4,231.67639354964774
4,433.67176937404207
4,251.7860228814239
4,213.32087870631514
4,304.9154738198695
4,335.48879704793717
4,327.642156126355
4,232.1428773125114
4,291.87200046987226
4,288.0893028383221
4,231.9576392081297
4,199.02027114792278
4,206.83415655104722
5,197.84446098535378
5,39.39133469701709
5,157.81044042618316
5,271.29023987205017
5,150.84819850295986
5,52.82222676532478
5,197.04138603282104
5,149.0014649623255
5,232.392496953172
5,205.9000595246835
5,220.5090207568332
5,490.04175763853044
5,152.93551567916307
5,372.0620276569526
5,229.9109840548395
5,176.23598430897715
5,227.5537162265191
5,216.51510650626253
5,231.49680294844845
5,165.3893896969211
5,178.99309536260924
5,203.49648217026768
5,301.98893767076635
5,283.6153508172502
5,41.309226777749295
5,221.44311778319687
5,260.2188746333359
5,190.8923845678587
5,356.7301860174598
5,261.76516100466824
5,158.458773791519
5,249.0243938252459
5,108.36993856646038
5,174.2390271836918
5,213.66650590107605
5,190.78395250675723
5,266.9314969158985
5,197.03122052709276
5,141.6450273169729
5,275.3869386805399
5,299.2329561177708
5,208.07434824989522
5,205.74870643939607
5,157.35525166968432
5,141.91610746972657
5,289.44131510018104
5,151.79697903759768
5,281.6263001964202
5,87.62778887825904
5,174.15996213913868
5,144.98609019966182
5,169.0229932444567
5,368.1155524331138
5,115.83480827291446
5,221.3516282316425
5,51.49732251874124
5,281.8499413224419
5,242.49136214388258
5,212.96395650518951
5,274.5838637280072
5,319.04552678215435
5,263.2493248409946
5,140.96506793381576
5,264.07047180371086
5,225.04961331545712
5,185.56565956624917
5,89.01933366239452
5,168.32270284984304
5,300.807480005015
5,170.41227902731924
5,135.7851780149478
5,139.05282335626595
5,287.74932314674356
5,218.48269661499953
5,230.71857700991816
5,209.20158988509587
5,144.40326787124144
5,251.15915002818102
5,271.31282988477966
5,192.37541890354856
5,218.40702007235583
5,597.2810660678807
5,106.51416902073424
5,282.69706679979714
5,269.3282972664955
5,198.44422582332123
5,147.8121007921188
5,162.16127687787952
5,135.8585955563186
5,364.8377415860674
5,350.8036961778828
5,261.4793973436404
5,189.0106365074937
5,117.81030488610682
5,119.0471080830454
5,155.2498624832975
5,290.1212744833382
5,148.49770767845826
5,338.18717406847253
5,209.47718804039545
5,16.651098382893938
5,248.90353725714323
5,191.33514881735638
5,120.68601350656861
5,263.6231895516673
5,69.82234084488907
5,123.25336845327313
5,236.24748262545646
5,188.83556390884024
5,472.61356281774266
5,192.27828184881182
5,209.6850161575066
5,197.8037989624407
5,283.39961619568373
5,204.43848570108673
5,237.11155061235874
5,284.5968868703457
5,178.89031080469013
5,102.56204629371307
5,229.98214259493736
5,93.27981006317297
5,211.2516335402955
5,53.57334468857973
5,156.49231318341847
5,261.0614821081452
5,159.27879125359885
5,343.3218839618816
5,120.15740720869896
5,183.37555783212684
5,263.0765112436141
5,207.22948177381298
5,228.47764774715452
5,152.57633447676446
5,127.31957074457812
5,-1.275432118705999
5,206.4117233130061
5,281.69519973524507
5,133.58716977637016
5,122.17695434671377
5,240.35660594094745
5,217.54069308418053
5,101.07223495420439
5,269.2593977276706
5,65.49070590401277
5,331.3943572407203
5,166.54712784930655
5,258.05926941639837
5,308.6688044348713
5,190.0396115873211
5,170.51393408460186
5,363.6596724222254
5,271.1513112937639
5,277.88539408841956
5,145.7869061509216
5,317.64155749101764
5,147.96006537549687
5,286.08895721112737
5,224.45210747876257
5,291.52524377447486
5,267.11786452091667
5,321.4400681314784
5,205.15571860524742
5,217.61185162427842
5,337.38522861657634
5,245.33092674397724
5,323.9588545508145
5,76.8873673260315
5,245.54666136554368
5,376.9956864370693
5,198.7977595225375
5,217.17247587669013
5,178.18776140880354
5,192.48610996592294
5,222.25522874082137
5,229.52017683461963
5,150.88321302269054
5,433.6785463778609
5,298.38696014105204
5,238.3133392895667
5,327.6229546155349
5,147.182968937603
5,233.69481118702612
5,86.45423771696295
5,204.5446587609152
5,260.0596150435931
5,150.3410527171832
5,361.45714618110185
5,147.31286151079746
5,252.75061642497232
5,240.4447069905924
5,236.59536882149033
5,174.71002894910131
5,169.63292358815244
5,112.23847824638248
5,154.21636940092415
5,418.7013679382208
5,381.11610475892496
5,161.22266184896995
5,156.95653794500913
5,212.69965335625466
5,237.63450940704607
5,132.08041592731436
5,317.84034960303705
5,457.9842705741364
5,217.29220294415634
5,273.2487939756954
5,305.16283445925717
5,151.44683384029088
5,216.89235971884472
5,243.436754176611
5,292.93034256624804
5,134.81380746758052
5,186.5426776167988
5,225.6064571292386
5,415.54441365927715
5,253.8089585213481
5,217.89083828148736
5,233.13909687388107
5,209.00618627498596
5,308.67219293678073
5,255.45464094869013
5,224.15956681391592
5,262.5885669686575
5,126.31544467875305
5,353.6376132747951
5,414.1144658535015
5,243.39383315242497
5,198.35499527303983
5,124.60876921704144
5,215.3302603386017
5,227.95355945183073
5,212.88827996254574
5,185.43463749241823
5,381.1624142850204
5,264.87580575751656
5,245.68784894510287
5,148.46043415745467
5,251.9622249807138
5,114.5234580339686
5,333.52346594047305
5,153.8560586978891
5,214.81069004582383
5,170.123126864382
5,191.66835150511608
5,175.36288031698305
5,238.49518889203895
5,491.6140225245017
5,174.5451218561762
5,274.4415466478115
5,256.89249525892103
5,199.0665806740182
5,105.37902088107828
5,182.53182085668104
5,323.5488458197746
5,256.596566092165
5,326.57477802488745
5,151.02440060224976
5,319.38663597436937
5,132.5841732111816
5,307.5031597780305
5,200.00519570292778
5,242.75001778963502
5,158.89476103719784
5,201.75253318755244
5,222.75672702341564
5,311.8856222475481
5,209.8216857345199
5,193.09604030961873
5,79.58009684338457
5,85.21517551875141
5,188.9191469559393
5,154.93134330381196
5,411.2364982317668
5,350.9200347434396
5,287.6928481149199
5,52.348965998642335
5,157.79010941472666
5,266.0199899022643
5,72.54443737879046
5,266.0425799149937
5,297.1094949212004
5,283.8502869496367
5,169.586614062057
5,268.71497842089036
5,431.873604360776
5,271.71267311009126
5,332.8570605649536
5,95.93300705824947
5,285.45756635533866
5,165.57575730193923
5,122.32265992881887
5,102.05941851048233
5,142.6762613980733
5,321.9585089236198
5,316.6667984417409
5,242.5873696979828
5,210.59539367050434
5,274.2156465205168
5,208.2652338574593
5,114.19929135130067
5,216.86751070484226
5,264.8374027358764
5,184.21477680502673
5,571.3194939385348
5,118.33891118397645
5,340.3806643045043
5,84.14440891537441
5,263.0844177480694
5,234.83447732922795
5,247.0398612069618
5,220.0639975060626
5,236.95906802643484
5,225.48108255859003
5,322.419345183301
5,193.9307412799727
5,305.4949076463805
5,238.87696010716704
5,486.4827011330021
5,271.8109396654645
5,198.584283902244
5,281.3845870602148
5,285.05659362939053
5,223.39489488302326
5,189.71205640274377
5,215.78206059319112
5,161.26558287315595
5,292.1882606480849
5,93.53620670765247
5,213.0193020363767
5,319.54702506474865
5,211.03702841936553
5,269.3158727594943
5,169.03202924954846
5,251.90913845079953
5,55.06315602808842
5,158.26675868331853
5,294.9182636864416
5,163.72337625812253
5,205.38274823317863
5,477.2230549151914
5,198.73224848562202
5,237.33970974092642
5,90.57352653818221
5,264.28846542655026
5,214.39164530969217
5,134.8951315134066
5,218.8531728237629
5,188.68082232164335
5,207.48023091511013
5,312.085543860204
5,160.36424136525002
5,216.34681091142792
5,101.5771217387081
5,264.3618829679211
5,200.3361393894145
5,248.91144376159855
5,255.80478614599699
5,324.47503634168294
5,215.0049641552973
5,245.14568863959553
5,121.99058674169562
5,239.58967500878185
5,281.41621307803604
5,277.8108470464123
5,185.03818276901598
5,111.29534521492704
5,287.4161204589839
5,106.42945647299872
5,341.1871277589465
5,284.78777247790975
5,389.07117774160866
5,313.04110139866066
5,334.9172697258815
5,135.59090390547433
5,109.89928242824564
5,260.48769578481654
5,188.84459991393203
5,218.55385515509738
5,172.55945973725557
5,234.2347124912605
5,160.62515601227543
5,198.38097378767876
5,188.2335400695998
5,95.33437172091847
5,220.42204920782473
5,232.12141680041833
5,188.59498027327137
5,73.66942001271819
5,160.00280116157847
5,134.73474242302734
5,280.93165730498885
5,231.54875997772626
5,178.61697165066354
5,150.30603819745252
5,294.05193669826633
5,70.7835458865281
5,375.2878814747212
5,251.53753274139967
5,182.0777616008187
5,204.55030626409757
5,220.90434597959896
5,268.90473452781794
5,99.61969713569935
5,83.87219926198429
5,248.3263624319052
5,230.57174192717656
5,170.97702934555602
5,233.12215436433397
5,298.1610600137573
5,249.32258199327495
5,125.9076949489861
5,122.58018607393487
5,147.7443307539304
5,97.41830039521228
5,220.24923561044426
5,110.10485154408386
5,247.5097334717348
5,216.75681964246786
5,270.10765270566236
5,231.77804860693038
5,172.52783371943428
5,200.13057027357632
5,314.1129975026741
5,201.7807707034643
5,224.95021725944744
5,279.42490345593313
5,127.81881002589945
5,281.35522004366646
5,132.55254719336034
5,151.4118193205602
5,204.11431901841877
5,257.0653088563015
5,212.06148549664704
5,64.36233476817564
5,208.15002479253897
5,154.26267892701958
5,185.17259334475636
5,309.7542545465224
5,220.4570637275554
5,110.85145146479289
5,122.88853974769214
5,254.33869431985428
5,190.70375796156762
5,256.8642577430092
5,251.72841834896374
5,387.16683966851417
5,238.78208205370322
5,217.59716811600424
5,171.83883833118537
5,45.87466835037561
5,219.0700369459658
5,179.6583712374922
5,273.43516158071355
5,237.1985221613672
5,142.24253315366744
5,179.34888806309843
5,40.86646252825164
5,184.224942310755
5,102.5484922860754
5,132.37408609279748
5,159.5814974241738
5,269.46383734287235
5,147.6370281934654
5,198.63737043215826
5,168.21765929065103
5,223.23224679137107
5,326.0653732378378
5,134.5099717963691
5,305.40341809482607
5,105.60266200710004
5,239.95902171690875
5,423.72425726861894
5,156.6538317744342
5,119.341907749165
5,289.763222781576
5,169.1991953437466
5,213.54790833424636
5,212.16427005456617
5,169.4205774684954
5,169.50303101495797
5,176.07333621732496
5,110.5013062674861
5,177.55411155174187
5,228.94187250874518
5,270.3482363412312
5,195.21724250491616
5,387.8004895255758
5,201.53115106280364
5,145.91453972284313
5,317.28011728734606
5,244.39570021697708
5,237.7101859496898
5,434.12921713181385
5,147.0124143414955
5,332.68085846566373
5,206.73588999567403
5,253.40346779285412
5,284.9142765491948
5,301.14294169404764
5,240.84116171399464
5,247.45551744118407
5,93.9541219431477
5,10.626793788198299
5,154.03226079717896
5,323.41895324658014
5,205.81534697694804
5,135.43616231827747
5,147.66526570937722
5,251.67759082032242
5,263.9631692432459
5,144.21012326240447
5,203.05710642267945
5,378.6899373917797
5,315.68865089055475
5,165.12169804607686
5,245.8414610316633
5,254.50247191214294
5,315.9857095579473
5,149.86779195050076
5,180.70090032495733
5,201.14937984767556
5,184.4429359335944
5,353.12143148392664
5,219.54668621455767
5,161.82242668693743
5,238.36303731757152
5,165.74292339613734
5,250.026260889798
5,220.78461891213274
5,165.20076309063
5,79.01195802323835
5,154.244606916836
5,206.5822779091136
5,197.88625250890328
5,165.96430552088614
5,159.35107929433318
5,349.9565707005276
5,-66.16501778398752
5,230.56835342526716
5,454.1484864126721
5,102.81392493564671
5,45.2500544984057
5,131.53825562180705
5,362.4409412354704
5,248.59066558084007
5,167.50833289094558
5,241.19356591257437
5,265.1175188937219
5,313.40818910551457
5,208.9915027667118
5,113.99372223546247
5,157.91887248728466
5,148.90771640949822
5,237.12962262254234
5,191.04486715378266
5,297.99050541764984
5,229.41400377479113
5,373.50214096845644
5,182.74642597761104
5,185.40865897777934
5,222.18971770390596
5,299.66555486154016
5,278.87144814406105
5,233.54458760237512
5,181.5977238303174
5,168.22669529574281
5,176.46979094072717
5,131.6376516778167
5,159.5430944025337
5,395.1569271709285
5,123.37648402264874
5,222.83466256733237
5,333.17670924507564
5,257.17487041803946
5,477.50881857621926
5,230.70050499973456
5,198.31546275076326
5,140.49406616840625
5,272.5191365645335
5,430.79831975485314
5,196.86970193607704
5,272.34406396588
5,114.23543537166782
5,149.46004222073378
5,297.683281244529
5,159.4403098446146
5,206.5743714046583
5,247.73337459775658
5,189.45678925890073
5,256.7208111621771
5,626.9135152657659
5,265.9669033723501
5,298.86022090773446
5,222.21456671790835
5,248.84254422277365
5,138.78739070669465
5,536.7398319528953
5,363.2632176988232
5,201.93890079257056
5,399.4591950952564
5,185.90789825910065
5,199.23713527012572
5,204.6903643430203
5,302.5310979762737
5,225.58273761587267
5,159.0303011135747
5,154.0774408226379
5,193.71048865586033
5,192.9672772370607
5,108.34170105054855
5,110.05063551353311
5,221.00938953879103
5,237.81861801079123
5,485.80161224920846
5,158.65191840035604
5,364.297840281833
5,216.2078823331417
5,147.0496878624991
5,177.90425674904867
5,239.9861297321841
5,245.8787345526669
5,372.299222790612
5,149.89377046513965
5,265.1864184325468
5,205.9723475654179
5,151.56204290521117
5,78.36023615599306
5,215.4420809016126
5,205.9452395501425
5,189.77643793902277
5,135.50393235646587
5,160.2659748098768
5,201.95923180402713
5,224.41144545584953
5,273.4046650635288
5,225.36700299430618
5,208.57245803058012
5,153.41103544711848
5,315.4345132473482
5,186.38680652896548
5,195.85541036452372
5,237.9575465890775
5,275.2909311264397
5,234.95646339796713
5,246.83316259048712
5,124.82789234051734
5,221.85538551550974
5,87.06190905938575
5,282.53328920750846
5,229.36995324996866
5,288.8110537450288
5,228.93848400683572
5,339.0512420553749
5,238.9040681224424
5,204.88124995058436
5,309.5159299122265
5,208.9485817425258
5,378.6255558555008
5,216.02716223130594
5,173.62119033554075
5,373.86358117212797
5,325.4701264024162
5,245.11858062432017
5,373.99799174786835
5,250.3086360489164
5,170.91942481309587
5,198.40921130359055
5,102.8229609407385
5,155.22162496738568
5,283.66053084270914
5,130.6753171355412
5,205.6922314075724
5,250.59778821185364
5,376.2140719966295
5,273.0353183554019
5,237.3532637485641
5,293.29743027310195
5,251.93398746480196
5,263.9394497298799
5,173.0372385064839
5,261.37661278572125
5,192.30200136217778
5,88.56075640398623
5,176.60646051774052
5,277.2754637447238
5,263.77680163822777
5,197.8342954796255
5,166.6013438798573
5,255.3620218964993
5,14.005807892272747
5,140.93231241535804
5,355.36687874923615
5,168.59943050577908
5,299.26006413304617
5,241.8226977670902
5,174.27178270214955
5,210.91504235062638
5,190.8280030315797
5,256.5197600488848
5,225.69229917761058
5,243.12614150158072
5,189.5268182983621
5,94.87918296441961
5,234.46174211919168
5,391.81586428823954
5,101.88999341501129
5,329.40304761861734
5,334.5061314942051
5,161.11422978786848
5,71.37201571813085
5,296.8022707480796
5,192.55613900538432
5,83.99644433199637
5,300.92381857057177
5,210.79531528316016
5,166.3517242391966
5,262.45980389609946
5,217.18038238114548
5,199.19534374657619
5,119.50003783827133
5,317.14796571287866
5,194.06515185571308
5,141.28245761266487
5,122.98002929924651
5,81.01569215234252
5,269.43785882823346
5,226.60154718997185
5,183.13949219910387
5,316.43412131062735
5,316.56853188636774
5,200.5981835370764
5,245.18409166123564
5,280.6673541560541
5,111.89059205034863
5,197.98338956364003
5,144.30726031714116
5,195.3358400717459
5,115.19776991394335
5,159.04950262439473
5,225.17498788610567
5,114.00162873991779
5,376.98890943325046
5,289.9846049063249
5,430.97565135477953
5,277.9520346259715
5,220.8625544560494
5,151.4163373231061
5,130.36357495987448
5,202.88203382402605
5,265.17173492427264
5,134.7403899262097
5,301.9776426644016
5,106.79202617730675
5,124.97359792262245
5,294.99619923035823
5,173.82224144883307
5,184.21251780375377
5,339.31441570367326
5,217.6231466306431
5,196.90810495771711
5,260.69326490065475
5,349.0303801786192
5,165.40520270583173
5,212.59686879833555
5,415.97927140431943
5,159.53179939616896
5,108.65457272685174
5,332.5295053803763
5,307.71324689641466
5,227.43398915905289
5,399.0830713833107
5,227.4509316686
5,289.2843145117112
5,237.4232927880255
5,173.20327510004552
5,398.75438669809694
5,207.87668563851236
5,210.41919157121444
5,242.96801141247443
5,185.55436455988445
5,189.92440252240084
5,183.40944285122103
5,245.8719575488481
5,217.83662225093664
5,271.123073777852
5,216.74100663355722
5,142.06294255246812
5,229.6636234154518
5,102.46490923897636
5,294.5263269655852
5,108.41285959064638
5,97.61935150850456
5,328.6519296953624
5,196.59975128395985
5,283.3341051587683
5,75.58392359154094
5,281.5483646525035
5,232.04122225522875
5,303.4629360013644
5,84.183941437651
6,149.09860201706223
6,247.38322940044978
6,271.2574843535924
6,80.50515786465647
6,332.63793744147773
6,339.68150341052717
6,173.16374257776891
6,169.1935478405642
6,30.582359233159426
6,177.63882409947738
6,80.46562534237988
6,125.65355730577954
6,168.63444502550976
6,240.5904125726975
6,275.9550775006862
6,474.75396652386013
6,245.49018633372
6,298.2966000901341
6,185.22906837658005
6,174.38699176706984
6,105.58797849882588
6,231.2132982886936
6,223.70663705868998
6,196.07001548545375
6,146.11446133549896
6,202.0157068358508
6,210.1266509063678
6,136.78365657759048
6,421.21111835246523
6,287.31107689979183
6,120.66568249511208
6,209.82620373706578
6,265.4800885980299
6,189.35965220416404
6,180.14405651117585
6,91.51101206645531
6,15.10255301028862
6,232.2569568767952
6,217.40176450589428
6,171.76429128917815
6,358.83557520384664
6,171.04254038247151
6,340.57042041143194
6,208.6153790547661
6,145.9811802603951
6,127.29472173057569
6,120.37314183026541
6,163.1733094481599
6,151.0424726124333
6,167.81555706406638
6,238.2952672793831
6,124.41675410884093
6,233.08036284078446
6,164.28360857381344
6,258.30211205324014
6,197.11706257546473
6,205.05519304860127
6,260.98015806231905
6,316.66566894110446
6,318.2932793582629
6,128.0266381430106
6,267.3753906660327
6,256.1842983598521
6,169.14384981255935
6,114.23430587103135
6,223.04926768826232
6,250.60682421694545
6,273.8067672901133
6,301.14294169404764
6,117.97182347712253
6,217.83662225093664
6,275.49537074164135
6,308.42709129866597
6,279.7411636341457
6,45.74138727527173
6,121.76242761312797
6,242.8832988647389
6,196.9227884659913
6,350.11131228772445
6,148.94273092922887
6,224.16521431709828
6,200.4750679677008
6,159.02578311102877
6,147.2586454802467
6,159.31380577332953
6,296.3990390208585
6,154.1248798493698
6,82.78787865096962
6,266.74625881151684
6,510.91944740310856
6,147.34448752861874
6,64.37024127263095
6,139.72600573560422
6,204.65760882456254
6,209.01296327880482
6,240.31707341867087
6,136.75428956104216
6,176.1772502758805
6,329.29009755497
6,230.66661998064038
6,78.27665310889404
6,203.80822434593443
6,200.56768701989165
6,247.88133918113465
6,197.55869732432592
6,180.79916688033055
6,199.37493434777548
6,192.32120287299784
6,151.0085875933391
6,150.45739128274
6,257.1150068843064
6,280.00433728244406
6,66.05206772034015
6,177.77210517458127
6,229.34849273787563
6,238.47711688185535
6,72.63479742970836
6,53.790208810782666
6,350.54391103149385
6,229.77544397846268
6,138.95794530280216
6,233.99525835632807
6,291.2948256446343
6,219.00452590905036
6,178.1470993858905
6,238.26590026283478
6,132.06799142031318
6,285.02157910965985
6,310.05357221518796
6,71.94128403891357
6,155.06801288082525
6,187.0340103936649
6,143.1370976577545
6,161.39434594571395
6,267.58773678568963
6,203.15537297805267
